transformer_id,loc,name,ser,codetx,sample_day,transformer_overall_severity_level,transformer_overall_severity_label,transformer_overall_severity_score,overall_score_type,overall_score_formula,overall_score_is_weighted,overall_score_is_failure_probability,overall_score_history_is_bounded,history_mean_status_before_current,history_status_slope_per_observation,maintenance_priority,maintenance_priority_ordinal,maintenance_priority_reason,maintenance_priority_is_weighted,maintenance_priority_score_type,critical_front_flag,critical_rule,critical_reference,critical_evidence_table,critical_evidence_gas,critical_evidence_ratio,current_fault,current_fault_group,fault_criticality_class,fault_criticality_source,current_fault_posterior_max,current_fault_entropy,diagnostic_agreement_ratio,history_record_count,history_span_days,history_max_status_before_current,history_nonzero_status_record_count,history_abnormal_record_count,history_critical_record_count,history_abnormal_record_ratio,history_critical_record_ratio,history_fault_occurrence_count,history_dominant_fault,history_fault_entropy,history_dominant_fault_count,history_recurrent_fault_fraction,history_current_fault_recurrence_fraction,history_fault_persistence,history_worsening_transition_count,history_improving_transition_count,history_stable_transition_count,history_observed_transition_count,history_worsening_transition_ratio,history_improving_transition_ratio,history_has_observed_trend,single_record_transformer,history_data_sufficiency_level,current_standardized_exceedance,current_concentration_exceedance_ratio,current_delta_exceedance_ratio,current_rate_exceedance_ratio,current_status3_standardized_exceedance,current_delta_exceedance,current_standard_trigger_count,historical_max_standardized_exceedance,table1_exceed_count,table2_exceed_count,table3_exceed_count,table4_exceed_count,ieee_table1_exceeding_gases,ieee_table2_exceeding_gases,ieee_table3_exceeding_gases,ieee_table4_exceeding_gases,ieee_confirmation_required,ieee_delta_available,ieee_rate_available,ieee_rate_span_months,rank,rank_tie,rank_group_size,severity_rank_within_class,severity_class_size,severity_rank_text,rank_percentile,relative_fleet_rank_percentile,fleet_rank_percentile,priority_score,priority_score_type,severity_priority_score_type,severity_evidence_vector,ranking_policy,ranking_is_weighted,ranking_is_health_score,ranking_uses_record_count_as_severity,ranking_uses_fault_criticality_as_severity,recommended_action,maintenance_priority_rank,maintenance_priority_rank_percentile,pareto_dominance_count,pareto_front,pareto_interpretation
57030,SN3,KT1A,57030,SN3KT1A,2024-03-17,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.25,0.19999999999999996,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.0,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9872116536505735,0.03586563218804637,0.0,5,1820.0,2,4,2,0,0.4,0.0,5,THERMAL,0.6730116670092565,3,0.6,0.6,2,2,1,1,4,0.5,0.25,True,False,2,1.0,1.0,1.3,1.0,1.0,1,1,1.0,0,0,1,0,[],[],['ch4'],[],True,True,False,,502,True,3,118,174,118/174,20.0,20.0,20.0,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|1|1|1.0|1.0|1.0|2|1.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,502,20.0,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
508032,SN4,KT4A,508032,SN4KT4A,2024-03-10,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.0,0.9999999999999998,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.0,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.8915588129960819,0.1828910615778797,50.0,2,213.0,1,1,1,0,0.5,0.0,2,DISCHARGE,-0.0,2,1.0,1.0,2,1,0,0,1,1.0,0.0,False,False,1,1.0,1.0,1.15,1.0,1.0,1,1,1.0,0,0,1,0,[],[],['c2h4'],[],True,True,False,,505,True,3,119,174,119/174,19.5,19.5,19.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|1|1|1.0|1.0|1.0|1|1.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,505,19.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
60423,CLB-P,KT2A,60423,CLB-PKT2A,2020-05-25,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.0,0.9999999999999998,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.0,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.43437460769623604,0.6058326957290925,66.7,2,246.0,1,1,1,0,0.5,0.0,2,DISCHARGE,-0.0,2,1.0,1.0,2,1,0,0,1,1.0,0.0,False,False,1,1.0,1.0,1.175,1.0,1.0,1,1,1.0,0,0,1,0,[],[],['h2'],[],True,True,False,,505,True,3,120,174,120/174,19.5,19.5,19.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|1|1|1.0|1.0|1.0|1|1.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,505,19.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
AN69001T12,SM,KT2A,AN69001T12,SMKT2A,2024-03-16,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.0,0.4999999999999998,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.0,T2,THERMAL,ELEVATED_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9964756281071343,0.013295802133288319,0.0,3,1807.0,1,2,1,0,0.3333333333333333,0.0,3,THERMAL,-0.0,3,1.0,1.0,1,1,0,1,2,0.5,0.0,True,False,2,1.0,1.0,1.2,1.0,1.0,1,1,1.0,0,0,1,0,[],[],['c2h4'],[],True,True,False,,505,True,3,121,174,121/174,19.5,19.5,19.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|1|1|1.0|1.0|1.0|1|1.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,505,19.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
60541-001,MD2,KT1A,60541-001,MD2KT1A,2024-03-30,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5,-9.674846889501613e-17,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,2.6,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.43437460769623604,0.6058326957290925,66.7,5,1494.0,3,4,5,2,1.0,0.4,5,DISCHARGE,0.6730116670092565,3,0.6,0.6,1,2,2,0,4,0.5,0.5,True,False,2,2.6,2.6,1.0,1.0,2.6,0,1,4.8,3,0,0,0,"['h2', 'ch4', 'c2h6']",[],[],[],True,True,False,,508,False,1,122,174,122/174,19.0,19.0,19.0,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|2.6|1.0|1.0|3|4.8,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,508,19.0,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
5BK012901,BN,KT4A,5BK012901,BNKT4A,2023-11-24,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.0,0.1575757575757576,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,2.6,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.5397634005135761,0.5819741203210251,66.7,10,1657.0,3,9,7,3,0.7,0.3,10,THERMAL,0.5004024235381879,8,0.8,0.8,5,3,3,3,9,0.3333333333333333,0.3333333333333333,True,False,2,2.6,2.6,1.0,1.0,2.6,0,1,2.1333333333333333,3,0,0,0,"['h2', 'ch4', 'c2h6']",[],[],[],True,True,False,,509,False,1,123,174,123/174,18.8,18.8,18.8,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|2.6|1.0|1.0|3|2.1333333333333333,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,509,18.8,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
573085,LKB,KT1A,573085,LKBKT1A,2023-07-28,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.4,0.2571428571428571,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,2.466666666666667,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.5397634005135761,0.5819741203210251,50.0,6,1491.0,2,5,3,0,0.5,0.0,6,THERMAL,0.6365141682948128,4,0.6666666666666666,0.6666666666666666,1,1,0,4,5,0.2,0.0,True,False,2,2.466666666666667,2.466666666666667,1.0,1.0,2.466666666666667,0,1,2.2,1,0,0,0,['c2h6'],[],[],[],True,True,False,,510,False,1,124,174,124/174,18.7,18.7,18.7,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|2.466666666666667|1.0|1.0|2|2.2,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,510,18.7,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
94427,NCO,KT1AA,94427,NCOKT1AA,2023-11-24,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.75,0.09558823529411761,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,2.15,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9275791083979198,0.13355734230319688,75.0,17,1721.0,3,16,10,3,0.5882352941176471,0.17647058823529413,17,THERMAL,0.22371807606583377,16,0.9411764705882353,0.9411764705882353,7,3,3,10,16,0.1875,0.1875,True,False,2,2.15,2.15,1.0,1.0,2.15,0,1,2.066666666666667,3,0,0,0,"['ch4', 'c2h6', 'co2']",[],[],[],True,True,False,,511,False,1,125,174,125/174,18.5,18.5,18.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|2.15|1.0|1.0|3|2.066666666666667,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,511,18.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
89900048,AP,KT2A,89900048,APKT2A,2023-09-07,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.6666666666666667,0.03571428571428576,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,2.0,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9275791083979198,0.13355734230319688,75.0,7,1390.0,3,6,3,2,0.42857142857142855,0.2857142857142857,7,DISCHARGE,0.5982695885852573,5,0.7142857142857143,0.2857142857142857,2,2,1,3,6,0.3333333333333333,0.16666666666666666,True,False,2,2.0,2.0,1.0,1.0,2.0,0,1,1.0,3,0,0,0,"['h2', 'ch4', 'co2']",[],[],[],True,True,False,,512,False,1,126,174,126/174,18.4,18.4,18.4,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|2.0|1.0|1.0|3|1.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,512,18.4,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
9047126,STB,KT2A,9047126,STBKT2A,2023-11-23,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.2222222222222223,-0.07272727272727267,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.9111111111111112,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.8915588129960819,0.1828910615778797,66.7,10,1656.0,3,9,10,2,1.0,0.2,8,THERMAL,0.6615632381579821,5,0.625,0.375,1,1,2,6,9,0.1111111111111111,0.2222222222222222,True,False,2,1.9111111111111112,1.9111111111111112,1.0,1.0,1.9111111111111112,0,1,11.133333333333333,1,0,0,0,['c2h6'],[],[],[],True,True,False,,513,False,1,127,174,127/174,18.2,18.2,18.2,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|1.9111111111111112|1.0|1.0|3|11.133333333333333,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,513,18.2,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8R8402T1,PY,KT1A,8R8402T1,PYKT1A,2024-04-29,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.75,-0.20000000000000007,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.9,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,5,1506.0,3,4,5,3,1.0,0.6,5,THERMAL,-0.0,5,1.0,1.0,5,1,2,1,4,0.25,0.5,True,False,2,1.9,1.9,1.0,1.0,1.9,0,1,8.933333333333334,2,0,0,0,"['ch4', 'c2h6']",[],[],[],True,True,False,,514,False,1,128,174,128/174,18.1,18.1,18.1,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|1.9|1.0|1.0|3|8.933333333333334,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,514,18.1,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
890900045,TTK,KT7A,890900045,TTKKT7A,2021-12-18,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,-0.5,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.8888888888888888,NORMAL,NORMAL,NO_FAULT,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9991190805713082,0.0036423344123376793,50.0,3,365.0,3,2,3,2,1.0,0.6666666666666666,2,DISCHARGE,-0.0,2,1.0,0.0,2,0,1,1,2,0.0,0.5,True,False,2,1.8888888888888888,1.8888888888888888,1.0,1.0,1.8888888888888888,0,1,11.0,1,0,0,0,['c2h6'],[],[],[],True,True,False,,515,False,1,129,174,129/174,17.9,17.9,17.9,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|1.8888888888888888|1.0|1.0|3|11.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,515,17.9,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
AG69095T421,NN,KT1A,AG69095T421,NNKT1A,2024-01-20,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.0,0.14285714285714282,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.8,T2,THERMAL,ELEVATED_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.6769241315763153,0.323361020210662,100.0,7,1806.0,3,6,6,1,0.8571428571428571,0.14285714285714285,5,THERMAL,-0.0,5,1.0,1.0,1,2,1,3,6,0.3333333333333333,0.16666666666666666,True,False,2,1.8,1.8,1.0,1.0,1.8,0,1,1.9333333333333333,1,0,0,0,['c2h6'],[],[],[],True,True,False,,516,False,1,130,174,130/174,17.7,17.7,17.7,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|0|1|1.8|1.0|1.0|3|1.9333333333333333,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,516,17.7,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
